,SALES_ID,YEAR,SELLING_PRICE,KM_DRIVEN,POSTAL_CODE,FUEL,SELLER_TYPE,TRANSMISSION,OWNER,SEATS,MILEAGE_NO,STATE_NAME,CITY_NAME,SOLD,REGION,ENGINE_CC,MAX_POWER_BHP,COMPANY,MODEL
1987,2049,2015,600000,80000,395007,Diesel,Individual,Manual,Second Owner,9,13.58,Gujarat,Surat,Y,West,2499,72.4,Chevrolet,Tavera
1988,2050,2002,65000,80000,391510,Petrol,Individual,Manual,Second Owner,5,17.3,Gujarat,Vadodara,Y,West,993,60.0,Maruti,Zen
1989,2051,2013,550000,100000,110029,Diesel,Individual,Manual,First Owner,5,23.4,Delhi,Delhi,Y,North,1248,74.0,Maruti,Swift
1990,2052,2015,650000,120000,391510,Diesel,Individual,Manual,First Owner,9,15.96,Gujarat,Vadodara,Y,West,2523,63.0,Mahindra,Bolero
1991,2053,2019,750000,24000,452003,Diesel,Individual,Manual,First Owner,5,28.4,Madhya Pradesh,Indore,Y,Central,1248,74.02,Maruti,Swift
1992,2054,2017,380000,80000,560037,Diesel,Individual,Manual,First Owner,6,25.32,Karnataka,Bangalore,Y,South,1198,77.0,Mahindra,KUV
1993,2055,2012,400000,138000,641043,Diesel,Individual,Manual,First Owner,5,22.32,Tamil Nadu,Coimbatore,Y,South,1582,126.32,Hyundai,Verna
1994,2056,2003,50000,147000,800002,Petrol,Individual,Manual,Fourth & Above Owner,5,18.9,Bihar,Patna,Y,East,998,67.1,Maruti,Wagon
1995,2057,2017,750000,60000,500020,Diesel,Individual,Manual,First Owner,7,18.49,Telangana,Hyderabad,Y,South,1493,100.0,Mahindra,TUV
1996,2058,2011,150000,80000,201301,Petrol,Individual,Manual,First Owner,5,18.0,Uttar Pradesh,Noida,Y,Central,995,62.0,Chevrolet,Spark
1997,2059,2016,245000,50000,524225,Petrol,Individual,Manual,First Owner,5,22.74,Andhra Pradesh,Nellore,Y,South,796,47.3,Maruti,Alto
1998,2060,2013,260000,189000,800002,Diesel,Individual,Manual,First Owner,5,21.02,Bihar,Patna,Y,East,1248,88.76,Tata,Manza
1999,2061,2014,411000,90000,700053,Diesel,Individual,Automatic,Second Owner,5,21.21,West Bengal,Kolkata,Y,East,1498,103.2,Volkswagen,Vento
2000,2062,2014,450000,56000,632001,Diesel,Individual,Manual,First Owner,5,21.9,Tamil Nadu,Vellore,N,South,1396,88.76,Hyundai,i20
2001,2063,2012,1300000,140000,560037,Diesel,Individual,Automatic,Second Owner,5,18.88,Karnataka,Bangalore,N,South,1995,184.0,BMW,3
2002,2064,2016,351000,60000,574142,Petrol,Individual,Manual,First Owner,5,23.1,Karnataka,Mangalore,N,South,998,67.04,Maruti,Celerio
2003,2065,2012,550000,130000,834001,Diesel,Individual,Manual,First Owner,7,15.1,Jharkhand,Ranchi,N,East,2179,140.0,Mahindra,XUV500
2004,2066,2013,1300000,140000,302029,Diesel,Individual,Automatic,Second Owner,5,18.88,Rajasthan,Jaipur,N,North,1995,184.0,BMW,3
2005,2067,2013,260000,189000,395007,Diesel,Individual,Manual,First Owner,5,21.02,Gujarat,Surat,N,West,1248,88.76,Tata,Manza
2006,2068,2014,411000,90000,800002,Diesel,Individual,Automatic,Second Owner,5,21.21,Bihar,Patna,N,East,1498,103.2,Volkswagen,Vento
2007,2069,2014,450000,56000,600018,Diesel,Individual,Manual,First Owner,5,21.9,Tamil Nadu,Chennai,N,South,1396,88.76,Hyundai,i20
2008,2070,2012,1300000,140000,632001,Diesel,Individual,Automatic,Second Owner,5,18.88,Tamil Nadu,Vellore,N,South,1995,184.0,BMW,3
2009,2071,2016,351000,60000,452003,Petrol,Individual,Manual,First Owner,5,23.1,Madhya Pradesh,Indore,N,Central,998,67.04,Maruti,Celerio
2010,2072,2012,550000,130000,831001,Diesel,Individual,Manual,First Owner,7,15.1,Jharkhand,Jamshedpur,N,East,2179,140.0,Mahindra,XUV500
2011,2073,2013,1300000,140000,391510,Diesel,Individual,Automatic,Second Owner,5,18.88,Gujarat,Vadodara,N,West,1995,184.0,BMW,3
2012,2074,2016,750000,35000,395007,Diesel,Individual,Manual,First Owner,5,20.45,Gujarat,Surat,N,West,1461,83.8,Nissan,Terrano
2013,2075,2015,800000,35000,570004,Diesel,Individual,Manual,First Owner,5,20.45,Karnataka,Mysore,N,South,1461,83.8,Nissan,Terrano
2014,2076,2011,350000,156000,391510,Diesel,Individual,Manual,First Owner,7,11.57,Gujarat,Vadodara,N,West,2179,138.1,Tata,New
2015,2077,2013,200000,90000,208002,Petrol,Individual,Manual,First Owner,5,22.74,Uttar Pradesh,kanpur,N,Central,796,47.3,Maruti,Alto
2016,2078,2008,150000,60000,400053,Diesel,Individual,Manual,Third Owner,5,17.0,Maharashtra,Mumbai,N,West,1405,70.0,Tata,Indigo
2017,2079,2016,800000,36000,641043,Diesel,Individual,Manual,First Owner,5,19.01,Tamil Nadu,Coimbatore,N,South,1461,108.5,Nissan,Terrano
2018,2080,2017,350000,20000,248001,Petrol,Individual,Manual,Second Owner,5,21.1,Uttarakhand,Dehradun,N,Central,814,55.2,Hyundai,EON
2019,2081,2011,350000,160000,831001,Diesel,Individual,Manual,First Owner,7,13.93,Jharkhand,Jamshedpur,N,East,2179,138.0,Tata,New
2020,2082,2006,250000,185000,391510,Diesel,Individual,Manual,First Owner,9,12.7,Gujarat,Vadodara,N,West,2609,116.6,Mahindra,Scorpio
2021,2083,2010,170000,110000,632001,Diesel,Individual,Manual,Second Owner,5,17.0,Tamil Nadu,Vellore,N,South,1405,71.0,Tata,Indica
2022,2084,2018,395000,10800,248001,Petrol,Individual,Manual,First Owner,5,25.17,Uttarakhand,Dehradun,N,Central,799,53.3,Renault,KWID
2023,2085,2012,450000,120000,641043,Diesel,Individual,Manual,First Owner,7,15.96,Tamil Nadu,Coimbatore,N,South,2523,62.1,Mahindra,Bolero
2024,2086,2019,500000,15000,574142,Petrol,Individual,Manual,First Owner,5,20.89,Karnataka,Mangalore,N,South,1197,81.8,Maruti,Ignis
2025,2087,2012,200000,67500,574142,Diesel,Individual,Manual,First Owner,10,12.2,Karnataka,Mangalore,N,South,1948,68.0,Tata,Sumo
2026,2088,2017,1200000,30000,560037,Diesel,Individual,Manual,First Owner,7,17.6,Karnataka,Bangalore,N,South,2179,153.86,Tata,Hexa
2027,2089,2016,400000,50000,201301,Diesel,Individual,Manual,First Owner,6,25.32,Uttar Pradesh,Noida,N,Central,1198,77.0,Mahindra,KUV
2028,2090,2016,650000,100000,682001,Diesel,Individual,Manual,First Owner,7,18.49,Kerala,Kochi,N,South,1493,100.0,Mahindra,TUV
2029,2091,2016,550000,150000,831001,Diesel,Individual,Manual,First Owner,9,15.96,Jharkhand,Jamshedpur,N,East,2523,63.0,Mahindra,Bolero
2030,2092,2015,1100000,110000,632001,Diesel,Individual,Manual,First Owner,7,16.0,Tamil Nadu,Vellore,N,South,2179,140.0,Mahindra,XUV500
2031,2093,2012,254999,30000,400053,Petrol,Individual,Manual,First Owner,5,22.74,Maharashtra,Mumbai,N,West,796,47.3,Maruti,Alto
2032,2094,2011,180000,60000,834001,Petrol,Individual,Manual,First Owner,5,19.7,Jharkhand,Ranchi,N,East,796,46.3,Maruti,Alto
2033,2095,2010,160000,255000,560037,Diesel,Individual,Manual,Second Owner,8,13.0,Karnataka,Bangalore,N,South,2489,95.0,Mahindra,Xylo
2034,2096,2008,225000,120000,452003,Diesel,Individual,Manual,Second Owner,5,16.52,Madhya Pradesh,Indore,N,Central,1991,123.7,Chevrolet,Optra
2035,2097,2015,270000,49900,248001,Petrol,Individual,Manual,Second Owner,5,22.74,Uttarakhand,Dehradun,N,Central,796,47.3,Maruti,Alto
2036,2098,2012,310000,86000,395007,Diesel,Individual,Manual,First Owner,5,21.12,Gujarat,Surat,N,West,1248,88.8,Tata,Manza
2037,2099,2015,225000,71850,574142,Petrol,Individual,Manual,First Owner,5,20.63,Karnataka,Mangalore,N,South,1198,67.0,Datsun,GO
2038,2100,2015,300000,95000,700053,Diesel,Individual,Manual,Third Owner,5,21.2,West Bengal,Kolkata,N,East,1248,75.0,Fiat,Grande
2039,2101,2008,250000,70000,201301,Petrol,Individual,Manual,Fourth & Above Owner,5,17.5,Uttar Pradesh,Noida,N,Central,1298,85.8,Maruti,Swift
2040,2102,2011,180000,35000,141003,Petrol,Individual,Manual,First Owner,5,21.1,Punjab,Ludhiana,N,North,814,55.2,Hyundai,EON
2041,2103,2015,550000,50000,380052,Petrol,Individual,Manual,First Owner,5,20.85,Gujarat,Ahmedabad,N,West,1197,83.14,Maruti,Swift
2042,2104,2007,300000,120000,391510,Diesel,Individual,Manual,Third Owner,7,13.6,Gujarat,Vadodara,N,West,2523,63.0,Mahindra,Bolero
2043,2105,2015,900000,145000,560037,Diesel,Individual,Manual,First Owner,5,22.7,Karnataka,Bangalore,N,South,1582,126.2,Hyundai,Elantra
2044,2107,2018,1530000,40000,737101,Diesel,Individual,Manual,First Owner,7,16.0,Sikkim,Gangtok,N,North East,2179,138.0,Mahindra,XUV500
2045,2108,2015,590000,110000,302029,Diesel,Individual,Manual,First Owner,5,27.39,Rajasthan,Jaipur,N,North,1248,74.0,Maruti,Baleno
2046,2109,2008,170000,112000,524225,LPG,Individual,Manual,Second Owner,5,17.3,Andhra Pradesh,Nellore,N,South,1061,57.5,Maruti,Wagon
2047,2110,2017,2600000,70000,395007,Diesel,Individual,Automatic,First Owner,5,20.38,Gujarat,Surat,N,West,1968,143.0,Audi,A3
2048,2111,2016,475000,110000,574142,Diesel,Individual,Manual,First Owner,5,23.2,Karnataka,Mangalore,N,South,1248,73.94,Maruti,Ritz
2049,2112,2018,700000,29000,834001,Diesel,Individual,Manual,First Owner,5,24.0,Jharkhand,Ranchi,N,East,1186,73.97,Hyundai,Grand
2050,2113,2011,376000,60000,574142,Petrol,Individual,Manual,First Owner,5,18.9,Karnataka,Mangalore,N,South,998,67.1,Maruti,Wagon
2051,2115,2004,75000,46000,524225,Petrol,Individual,Manual,Fourth & Above Owner,4,16.1,Andhra Pradesh,Nellore,N,South,796,37.0,Maruti,800
2052,2116,2012,440000,120000,302029,Diesel,Individual,Automatic,Third Owner,8,11.79,Rajasthan,Jaipur,N,North,2179,120.0,Mahindra,Scorpio
2053,2117,2016,390000,80000,737101,Petrol,Individual,Manual,First Owner,5,20.51,Sikkim,Gangtok,N,North East,998,67.04,Maruti,Wagon
2054,2118,2012,725000,159000,380052,Diesel,Individual,Manual,Second Owner,7,12.8,Gujarat,Ahmedabad,N,West,2494,102.0,Toyota,Innova
2055,2119,2012,325000,110000,524225,Diesel,Individual,Manual,Second Owner,7,15.96,Andhra Pradesh,Nellore,N,South,2523,62.1,Mahindra,Bolero
2056,2120,2010,170000,75000,500020,Petrol,Individual,Manual,Second Owner,5,19.7,Telangana,Hyderabad,N,South,796,46.3,Maruti,Alto
2057,2121,2010,215000,120000,682001,Diesel,Individual,Manual,Third Owner,5,19.3,Kerala,Kochi,N,South,1248,73.9,Maruti,Swift
2058,2122,2010,350000,110000,574142,Petrol,Individual,Manual,Third Owner,5,17.0,Karnataka,Mangalore,N,South,1497,118.0,Honda,City
2059,2123,2009,80000,80000,395007,Petrol,Individual,Manual,Fourth & Above Owner,5,18.0,Gujarat,Surat,N,West,995,62.0,Chevrolet,Spark
2060,2124,2012,195000,80000,560037,Petrol,Individual,Manual,Second Owner,5,21.1,Karnataka,Bangalore,N,South,814,55.2,Hyundai,EON
2061,2126,2014,335000,71000,208002,Diesel,Dealer,Manual,First Owner,5,21.64,Uttar Pradesh,kanpur,N,Central,1461,84.8,Nissan,Sunny
2062,2127,2011,475000,108000,248001,Diesel,Dealer,Manual,First Owner,7,16.0,Uttarakhand,Dehradun,N,Central,2179,140.0,Mahindra,XUV500
2063,2128,2015,484999,75000,560037,Diesel,Dealer,Manual,First Owner,5,19.87,Karnataka,Bangalore,N,South,1461,83.8,Renault,Duster
2064,2129,2018,650000,22000,560037,Petrol,Individual,Manual,Second Owner,5,21.56,Karnataka,Bangalore,N,South,1462,103.25,Maruti,Ciaz
2065,2130,2014,1850000,76131,110029,Diesel,Individual,Automatic,First Owner,5,13.22,Delhi,Delhi,N,North,2967,241.4,Audi,Q5
2066,2131,2018,700000,30000,248001,Petrol,Individual,Manual,Second Owner,5,18.6,Uttarakhand,Dehradun,N,Central,1197,81.83,Hyundai,i20
2067,2132,2014,3000000,65000,680001,Diesel,Individual,Automatic,First Owner,7,12.07,Kerala,Thrissur,N,South,2967,241.4,Audi,Q7
2068,2133,2018,900000,60000,302029,Diesel,Individual,Manual,First Owner,7,15.4,Rajasthan,Jaipur,N,North,2523,75.0,Mahindra,Scorpio
2069,2134,2013,350000,80000,302029,Diesel,Individual,Manual,First Owner,5,22.07,Rajasthan,Jaipur,N,North,1199,73.9,Volkswagen,Polo
2070,2135,2005,285000,80000,641043,Petrol,Individual,Automatic,Second Owner,5,9.0,Tamil Nadu,Coimbatore,N,South,2997,218.0,Honda,Accord
2071,2136,2012,1850000,70000,201301,Diesel,Individual,Automatic,First Owner,7,12.07,Uttar Pradesh,Noida,N,Central,2967,241.4,Audi,Q7
2072,2137,2017,750000,51777,751022,Diesel,Dealer,Manual,First Owner,5,24.3,Odisha,Bhubaneshwar,N,East,1248,88.5,Maruti,Vitara
2073,2138,2013,1650000,64788,800002,Diesel,Dealer,Automatic,First Owner,5,0.0,Bihar,Patna,N,East,2179,115.0,Land,Rover
2074,2139,2018,600000,20000,560037,Petrol,Individual,Manual,First Owner,5,19.5,Karnataka,Bangalore,N,South,1199,88.76,Honda,Amaze
2075,2140,2018,565000,19000,500020,Petrol,Individual,Manual,First Owner,5,18.78,Telangana,Hyderabad,N,South,999,75.0,Volkswagen,Polo
2076,2141,2000,86000,46951,248001,Petrol,Individual,Manual,First Owner,5,18.5,Uttarakhand,Dehradun,N,Central,796,53.0,Daewoo,Matiz
2077,2142,2016,329000,19000,800002,Petrol,Individual,Manual,First Owner,5,20.63,Bihar,Patna,N,East,1198,67.0,Datsun,GO
2078,2143,2016,650000,50000,570004,Diesel,Individual,Manual,First Owner,5,22.77,Karnataka,Mysore,N,South,1498,98.59,Ford,EcoSport
2079,2144,2015,822000,60000,641043,Diesel,Individual,Manual,First Owner,5,19.67,Tamil Nadu,Coimbatore,N,South,1582,126.2,Hyundai,Creta
2080,2145,2013,345000,100000,682001,Diesel,Individual,Manual,Second Owner,5,19.01,Kerala,Kochi,N,South,1461,108.45,Renault,Duster
2081,2146,2001,30000,10000,560037,Petrol,Individual,Manual,First Owner,5,17.3,Karnataka,Bangalore,N,South,993,60.0,Maruti,Zen
2082,2147,2012,330000,50000,431001,Diesel,Individual,Manual,Second Owner,5,22.9,Maharashtra,Aurangabad,N,West,1248,74.0,Maruti,Swift
2083,2148,2014,300000,74537,380052,Petrol,Individual,Manual,Second Owner,5,20.51,Gujarat,Ahmedabad,N,West,998,67.04,Maruti,Wagon
2084,2149,2009,200000,90000,411006,Petrol,Individual,Automatic,Second Owner,5,12.6,Maharashtra,Pune,N,West,1586,103.3,Maruti,SX4
2085,2151,2010,90000,70000,737101,Petrol,Individual,Manual,Second Owner,5,18.0,Sikkim,Gangtok,N,North East,995,62.0,Chevrolet,Spark
2086,2152,2010,200000,80000,574142,Petrol,Individual,Manual,Second Owner,5,18.9,Karnataka,Mangalore,N,South,1061,67.0,Maruti,Wagon
2087,2153,2016,550000,35000,110029,Diesel,Individual,Manual,First Owner,5,24.4,Delhi,Delhi,N,North,1120,71.0,Hyundai,Xcent
2088,2154,2015,250000,23500,400053,Petrol,Individual,Manual,First Owner,5,18.6,Maharashtra,Mumbai,N,West,1199,76.8,Chevrolet,Beat
2089,2155,2017,975000,82000,110029,Diesel,Individual,Manual,First Owner,5,25.6,Delhi,Delhi,N,North,1498,97.9,Honda,City
2090,2156,2014,900000,100000,400053,Diesel,Individual,Manual,Second Owner,8,12.99,Maharashtra,Mumbai,N,West,2494,100.6,Toyota,Innova
2091,2157,2018,610000,15000,248001,Petrol,Individual,Manual,First Owner,5,18.6,Uttarakhand,Dehradun,N,Central,1197,81.83,Hyundai,i20
2092,2158,2017,620000,30000,141003,Diesel,Individual,Manual,First Owner,5,27.39,Punjab,Ludhiana,N,North,1248,74.0,Maruti,Baleno
2093,2159,2016,400000,30000,141003,Petrol,Individual,Manual,First Owner,5,18.9,Punjab,Ludhiana,N,North,1197,82.0,Hyundai,Grand
2094,2160,2019,500000,11000,737101,Petrol,Individual,Manual,First Owner,5,21.63,Sikkim,Gangtok,N,North East,998,67.0,Maruti,Celerio
2095,2161,2017,200000,140000,201301,Petrol,Individual,Manual,First Owner,7,19.02,Uttar Pradesh,Noida,N,Central,1198,67.05,Datsun,GO
2096,2162,2016,360000,110000,560037,Diesel,Individual,Manual,First Owner,5,23.0,Karnataka,Bangalore,N,South,1248,88.7,Tata,Zest
2097,2163,2012,252000,48000,632001,Petrol,Individual,Manual,First Owner,5,20.92,Tamil Nadu,Vellore,N,South,998,67.1,Maruti,Alto
2098,2164,2012,280000,70000,110029,Diesel,Individual,Manual,Second Owner,5,22.9,Delhi,Delhi,N,North,1248,74.0,Maruti,Swift
2099,2165,2018,509999,70000,600018,Petrol,Individual,Manual,Second Owner,5,22.0,Tamil Nadu,Chennai,N,South,1197,81.8,Maruti,Swift
2100,2166,2016,1050000,58000,600018,Diesel,Individual,Manual,First Owner,7,15.4,Tamil Nadu,Chennai,N,South,1997,120.0,Mahindra,Scorpio
2101,2167,2010,200000,40000,632001,LPG,Individual,Manual,Fourth & Above Owner,5,17.3,Tamil Nadu,Vellore,N,South,1061,57.5,Maruti,Wagon
2102,2168,2005,60000,90000,141003,Petrol,Individual,Manual,Second Owner,5,17.3,Punjab,Ludhiana,N,North,993,60.0,Maruti,Zen
2103,2169,2010,320000,40000,560037,Diesel,Individual,Manual,Second Owner,7,14.0,Karnataka,Bangalore,N,South,2498,112.0,Mahindra,Xylo
2104,2170,2013,520000,110000,395007,Diesel,Individual,Manual,First Owner,9,12.05,Gujarat,Surat,N,West,2179,120.0,Mahindra,Scorpio
2105,2171,2007,250000,80000,431001,Diesel,Individual,Manual,Second Owner,7,11.57,Maharashtra,Aurangabad,N,West,2179,138.1,Tata,New
2106,2172,2017,725000,60000,600018,Diesel,Individual,Manual,First Owner,5,24.3,Tamil Nadu,Chennai,N,South,1248,88.5,Maruti,Vitara
2107,2173,2015,585000,50000,248001,Diesel,Individual,Manual,First Owner,7,15.96,Uttarakhand,Dehradun,N,Central,2523,62.1,Mahindra,Bolero
2108,2174,2017,430000,25000,680001,Petrol,Individual,Manual,First Owner,5,23.84,Kerala,Thrissur,N,South,1199,84.0,Tata,Tiago
2109,2175,2011,235000,100000,834001,Diesel,Individual,Manual,Second Owner,5,22.9,Jharkhand,Ranchi,N,East,1248,74.0,Maruti,Swift
2110,2176,2012,350000,52000,302029,Diesel,Individual,Manual,Third Owner,5,19.3,Rajasthan,Jaipur,N,North,1248,73.9,Maruti,Swift
2111,2177,2010,131000,80000,831001,Petrol,Individual,Manual,Third Owner,5,19.81,Jharkhand,Jamshedpur,N,East,1086,68.05,Hyundai,i10
2112,2178,2016,450000,85000,834001,Diesel,Individual,Manual,First Owner,5,25.8,Jharkhand,Ranchi,N,East,1498,98.6,Honda,Amaze
2113,2179,2016,750000,83000,682001,Diesel,Individual,Manual,First Owner,5,24.3,Kerala,Kochi,N,South,1248,88.5,Maruti,Vitara
2114,2180,2013,200000,50000,400053,Petrol,Individual,Manual,First Owner,5,22.74,Maharashtra,Mumbai,N,West,796,47.3,Maruti,Alto
2115,2181,2009,125000,120000,632001,Petrol,Individual,Manual,Fourth & Above Owner,5,18.9,Tamil Nadu,Vellore,N,South,1061,67.0,Maruti,Wagon
2116,2182,2014,500000,100000,570004,Diesel,Individual,Manual,First Owner,7,15.96,Karnataka,Mysore,N,South,2523,62.1,Mahindra,Bolero
2117,2183,2012,380000,70000,831001,Diesel,Individual,Manual,Third Owner,5,22.9,Jharkhand,Jamshedpur,N,East,1248,74.0,Maruti,Swift
2118,2184,2008,128000,19000,524225,Petrol,Individual,Manual,First Owner,5,19.7,Andhra Pradesh,Nellore,N,South,796,46.3,Maruti,Alto
2119,2185,2009,250000,68600,208002,Petrol,Individual,Manual,Third Owner,5,17.0,Uttar Pradesh,kanpur,N,Central,1497,118.0,Honda,City
2120,2186,2017,690000,60000,302029,Diesel,Individual,Manual,First Owner,7,16.5,Rajasthan,Jaipur,N,North,1493,70.0,Mahindra,Bolero
2121,2187,2014,650000,65000,208002,Diesel,Individual,Manual,Second Owner,7,15.96,Uttar Pradesh,kanpur,N,Central,2523,62.1,Mahindra,Bolero
2122,2188,2012,560000,40000,411006,Petrol,Individual,Manual,Second Owner,5,16.8,Maharashtra,Pune,N,West,1497,116.3,Honda,City
2123,2190,2016,400000,25000,201301,Petrol,Individual,Manual,First Owner,5,23.1,Uttar Pradesh,Noida,N,Central,998,67.04,Maruti,Celerio
2124,2191,2012,200000,29500,641043,Petrol,Individual,Manual,First Owner,5,20.92,Tamil Nadu,Coimbatore,N,South,998,67.1,Maruti,Alto
2125,2192,2018,950000,13887,248001,Petrol,Individual,Manual,First Owner,5,17.0,Uttarakhand,Dehradun,N,Central,1591,121.3,Hyundai,Verna
2126,2193,2016,300000,50000,834001,Petrol,Individual,Manual,Second Owner,5,22.74,Jharkhand,Ranchi,N,East,796,47.3,Maruti,Alto
2127,2194,2016,315000,30000,431001,Petrol,Individual,Manual,Second Owner,5,25.17,Maharashtra,Aurangabad,N,West,799,53.3,Renault,KWID
2128,2195,2012,220000,100000,400053,Petrol,Individual,Manual,First Owner,5,22.74,Maharashtra,Mumbai,N,West,796,47.3,Maruti,Alto
2129,2196,2011,130000,60000,500020,Petrol,Individual,Manual,Second Owner,5,14.49,Telangana,Hyderabad,N,South,1399,92.7,Chevrolet,Aveo
2130,2197,2016,595000,60000,500020,Diesel,Individual,Manual,Second Owner,5,22.54,Telangana,Hyderabad,N,South,1396,88.73,Hyundai,i20
2131,2198,2011,110000,120000,411006,Diesel,Individual,Manual,First Owner,5,19.4,Maharashtra,Pune,N,West,1405,70.0,Tata,Indica
2132,2199,2017,680000,13500,395007,Petrol,Individual,Manual,First Owner,5,17.0,Gujarat,Surat,N,West,1497,121.36,Ford,EcoSport
2133,2200,2013,280000,52000,641043,Diesel,Individual,Manual,First Owner,5,20.3,Tamil Nadu,Coimbatore,N,South,1248,75.0,Fiat,Grande
2134,2201,2017,530000,30000,834001,Petrol,Individual,Manual,Second Owner,5,21.4,Jharkhand,Ranchi,N,East,1197,83.1,Maruti,Baleno
2135,2202,2017,610000,14000,395007,Petrol,Individual,Manual,First Owner,5,19.1,Gujarat,Surat,N,West,1197,82.0,Hyundai,Xcent
2136,2203,2014,500000,90000,500020,Diesel,Individual,Manual,Second Owner,7,15.05,Telangana,Hyderabad,N,South,2179,147.9,Tata,Aria
2137,2204,2018,500000,50000,400053,Diesel,Individual,Manual,First Owner,5,24.7,Maharashtra,Mumbai,N,West,1047,69.0,Tata,Tigor
2138,2205,2010,250000,120000,524225,Diesel,Individual,Manual,Second Owner,8,13.0,Andhra Pradesh,Nellore,N,South,2489,95.0,Mahindra,Xylo
2139,2206,2018,325000,10000,682001,Petrol,Individual,Manual,First Owner,5,21.1,Kerala,Kochi,N,South,814,55.2,Hyundai,EON
2140,2207,2018,550000,10000,641043,Petrol,Individual,Manual,First Owner,5,21.4,Tamil Nadu,Coimbatore,N,South,1197,83.1,Maruti,Baleno
2141,2208,2018,720000,25000,680001,Petrol,Individual,Manual,First Owner,5,20.73,Kerala,Thrissur,N,South,1373,91.1,Maruti,Ciaz
2142,2209,2017,950000,20000,700053,Petrol,Individual,Manual,First Owner,5,17.0,West Bengal,Kolkata,N,East,1591,121.3,Hyundai,Verna
2143,2210,2013,350000,60000,682001,Diesel,Individual,Manual,First Owner,5,22.9,Kerala,Kochi,N,South,1248,74.0,Maruti,Swift
2144,2211,2018,500000,40000,700053,Petrol,Individual,Manual,First Owner,5,18.9,West Bengal,Kolkata,N,East,1197,81.86,Hyundai,Grand
2145,2212,2012,380000,60000,700053,Diesel,Individual,Manual,First Owner,5,19.3,West Bengal,Kolkata,N,East,1248,73.9,Maruti,Swift
2146,2213,2015,380000,50000,831001,Petrol,Individual,Automatic,First Owner,5,16.9,Jharkhand,Jamshedpur,N,East,1197,82.0,Hyundai,Xcent
2147,2214,2017,900000,20000,400053,Petrol,Individual,Manual,First Owner,5,17.0,Maharashtra,Mumbai,N,West,1591,121.3,Hyundai,Verna
2148,2215,2017,295000,35000,737101,Petrol,Individual,Manual,First Owner,5,24.7,Sikkim,Gangtok,N,North East,796,47.3,Maruti,Alto
2149,2216,2016,640000,40000,452003,Diesel,Individual,Manual,First Owner,5,28.09,Madhya Pradesh,Indore,N,Central,1248,88.5,Maruti,Ciaz
2150,2217,2018,790000,60000,248001,Diesel,Individual,Manual,First Owner,5,21.5,Uttarakhand,Dehradun,N,Central,1497,108.5,Tata,Nexon
2151,2218,2015,625000,20000,110029,Petrol,Individual,Manual,First Owner,5,17.01,Delhi,Delhi,N,North,1591,121.4,Hyundai,Verna
